investor_id,age_group,gender,monthly_sip_amount
1000,18-25,Male,6623.0
1001,36-45,Male,5750.0
1002,46-55,Male,11183.0
1003,26-35,Female,3743.0
1004,46-55,Male,11099.0
1005,36-45,Female,6219.0
1006,36-45,Female,2436.0
1007,46-55,Male,14666.0
1008,36-45,Female,7692.0
1009,26-35,Female,6090.0
1010,26-35,Female,1732.0
1011,36-45,Female,5914.0
1012,36-45,Male,3346.0
1013,18-25,Male,4281.0
1014,18-25,Male,2433.0
1015,18-25,Female,2114.0
1016,36-45,Male,9993.0
1017,26-35,Male,1435.0
1018,46-55,Male,6943.0
1019,46-55,Male,2543.0
1020,26-35,Male,2787.0
1021,26-35,Male,4125.0
1022,46-55,Male,11042.0
1023,36-45,Male,3552.0
1024,36-45,Female,4772.0
1025,36-45,Male,3736.0
1026,46-55,Male,14003.0
1027,56-65,Male,3540.0
1028,56-65,Male,21364.0
1029,26-35,Female,1918.0
1030,36-45,Male,5840.0
1031,26-35,Male,1607.0
1032,26-35,Female,10549.0
1033,36-45,Male,28732.0
1034,36-45,Male,22745.0
1035,26-35,Male,6196.0
1036,26-35,Female,2061.0
1037,36-45,Male,4600.0
1038,26-35,Female,5569.0
1039,56-65,Male,4516.0
1040,36-45,Female,7850.0
1041,26-35,Male,4325.0
1042,36-45,Male,11011.0
1043,46-55,Female,12759.0
1044,18-25,Male,1354.0
1045,65+,Male,10860.0
1046,26-35,Female,9846.0
1047,36-45,Male,4770.0
1048,26-35,Male,3722.0
1049,26-35,Male,1875.0
1050,26-35,Male,1489.0
1051,56-65,Male,3548.0
1052,26-35,Male,4097.0
1053,36-45,Female,3316.0
1054,26-35,Female,7298.0
1055,26-35,Male,8174.0
1056,65+,Male,5292.0
1057,65+,Female,5930.0
1058,26-35,Male,4593.0
1059,36-45,Male,2710.0
1060,36-45,Male,4499.0
1061,26-35,Male,2510.0
1062,46-55,Male,10243.0
1063,46-55,Male,12089.0
1064,36-45,Male,7587.0
1065,46-55,Male,7075.0
1066,26-35,Male,5217.0
1067,26-35,Male,8855.0
1068,36-45,Male,13061.0
1069,36-45,Female,2431.0
1070,36-45,Male,5566.0
1071,65+,Male,10960.0
1072,46-55,Male,9571.0
1073,56-65,Male,11454.0
1074,36-45,Male,12071.0
1075,46-55,Male,14057.0
1076,18-25,Male,2014.0
1077,26-35,Male,4688.0
1078,26-35,Female,8552.0
1079,36-45,Male,8697.0
1080,46-55,Male,6103.0
1081,36-45,Female,12476.0
1082,36-45,Male,11539.0
1083,46-55,Male,28349.0
1084,18-25,Female,3443.0
1085,46-55,Male,7186.0
1086,18-25,Male,1906.0
1087,36-45,Male,12898.0
1088,65+,Female,7169.0
1089,46-55,Male,14403.0
1090,46-55,Male,5006.0
1091,26-35,Male,5111.0
1092,36-45,Male,6404.0
1093,26-35,Male,1850.0
1094,26-35,Female,3194.0
1095,46-55,Male,7403.0
1096,36-45,Male,8842.0
1097,36-45,Male,1799.0
1098,36-45,Male,5788.0
1099,26-35,Female,2804.0
1100,26-35,Male,6518.0
1101,36-45,Female,10242.0
1102,46-55,Male,5276.0
1103,18-25,Male,1898.0
1104,26-35,Female,4337.0
1105,36-45,Male,7047.0
1106,36-45,Male,7263.0
1107,56-65,Male,11840.0
1108,56-65,Male,8885.0
1109,46-55,Male,9293.0
1110,46-55,Male,19834.0
1111,18-25,Female,944.0
1112,26-35,Male,1298.0
1113,56-65,Male,5434.0
1114,56-65,Male,10689.0
1115,46-55,Male,10966.0
1116,18-25,Female,1780.0
1117,26-35,Male,3096.0
1118,36-45,Female,7468.0
1119,65+,Female,2768.0
1120,26-35,Male,2200.0
1121,56-65,Male,5136.0
1122,26-35,Male,4762.0
1123,18-25,Male,3944.0
1124,26-35,Female,4376.0
1125,26-35,Female,3224.0
1126,26-35,Male,3602.0
1127,36-45,Female,6698.0
1128,56-65,Female,19572.0
1129,36-45,Male,4118.0
1130,26-35,Male,1372.0
1131,36-45,Male,6973.0
1132,26-35,Male,1828.0
1133,46-55,Male,4367.0
1134,18-25,Female,854.0
1135,46-55,Male,7603.0
1136,36-45,Male,6901.0
1137,46-55,Male,7394.0
1138,56-65,Female,3400.0
1139,26-35,Male,14879.0
1140,26-35,Female,3203.0
1141,26-35,Female,4841.0
1142,46-55,Female,11469.0
1143,26-35,Female,6832.0
1144,26-35,Male,1114.0
1145,36-45,Female,5279.0
1146,46-55,Male,4684.0
1147,26-35,Male,6146.0
1148,26-35,Female,1893.0
1149,18-25,Male,3290.0
1150,56-65,Male,18712.0
1151,46-55,Female,5529.0
1152,18-25,Male,1322.0
1153,26-35,Female,3040.0
1154,65+,Male,2058.0
1155,26-35,Female,10541.0
1156,26-35,Male,6185.0
1157,26-35,Female,3628.0
1158,36-45,Female,6818.0
1159,36-45,Female,8929.0
1160,56-65,Male,3920.0
1161,36-45,Male,12828.0
1162,36-45,Male,2632.0
1163,56-65,Male,5661.0
1164,65+,Male,7062.0
1165,26-35,Male,1004.0
1166,26-35,Male,2768.0
1167,36-45,Female,14488.0
1168,56-65,Male,2355.0
1169,36-45,Male,10603.0
1170,26-35,Male,3393.0
1171,26-35,Female,5849.0
1172,36-45,Male,8174.0
1173,56-65,Female,5829.0
1174,18-25,Female,3490.0
1175,26-35,Female,6390.0
1176,36-45,Male,11031.0
1177,36-45,Male,5432.0
1178,65+,Male,3525.0
1179,18-25,Male,2875.0
1180,46-55,Male,4352.0
1181,26-35,Male,3194.0
1182,36-45,Male,8078.0
1183,36-45,Male,3692.0
1184,26-35,Male,1848.0
1185,36-45,Female,3555.0
1186,26-35,Female,3802.0
1187,56-65,Male,6390.0
1188,26-35,Male,6374.0
1189,46-55,Male,11222.0
1190,26-35,Female,3095.0
1191,36-45,Female,12719.0
1192,26-35,Male,18370.0
1193,36-45,Male,4678.0
1194,26-35,Male,3310.0
1195,18-25,Male,3210.0
1196,18-25,Male,3696.0
1197,36-45,Female,13866.0
1198,36-45,Male,8077.0
1199,36-45,Male,7562.0
1200,36-45,Female,2630.0
1201,56-65,Male,9880.0
1202,56-65,Male,6200.0
1203,26-35,Male,4566.0
1204,26-35,Male,2583.0
1205,36-45,Male,7999.0
1206,36-45,Male,10131.0
1207,26-35,Male,3428.0
1208,36-45,Male,5484.0
1209,36-45,Female,7432.0
1210,26-35,Male,6136.0
1211,36-45,Male,17146.0
1212,36-45,Male,7136.0
1213,36-45,Male,10764.0
1214,26-35,Female,2033.0
1215,65+,Male,4665.0
1216,26-35,Female,3747.0
1217,36-45,Male,17868.0
1218,26-35,Male,2731.0
1219,36-45,Female,10433.0
1220,18-25,Male,1281.0
1221,26-35,Male,3845.0
1222,36-45,Male,4681.0
1223,46-55,Male,11604.0
1224,18-25,Female,2298.0
1225,26-35,Male,4559.0
1226,46-55,Male,6171.0
1227,36-45,Female,4220.0
1228,46-55,Male,4867.0
1229,18-25,Male,976.0
1230,46-55,Female,5167.0
1231,46-55,Female,9605.0
1232,36-45,Male,4600.0
1233,46-55,Male,6434.0
1234,26-35,Male,3033.0
1235,26-35,Male,2240.0
1236,18-25,Male,2790.0
1237,18-25,Female,3153.0
1238,36-45,Male,7845.0
1239,36-45,Male,6173.0
1240,36-45,Male,10171.0
1241,26-35,Male,3834.0
1242,18-25,Male,2311.0
1243,36-45,Male,4644.0
1244,36-45,Male,8405.0
1245,36-45,Male,2358.0
1246,36-45,Male,5924.0
1247,56-65,Male,3917.0
1248,46-55,Male,7448.0
1249,46-55,Male,7811.0
1250,36-45,Male,6381.0
1251,18-25,Male,2815.0
1252,26-35,Male,5244.0
1253,26-35,Male,4286.0
1254,65+,Male,3272.0
1255,56-65,Male,3352.0
1256,46-55,Male,6450.0
1257,26-35,Male,7853.0
1258,36-45,Male,7406.0
1259,36-45,Male,3878.0
1260,36-45,Male,6006.0
1261,26-35,Male,2693.0
1262,65+,Female,4972.0
1263,26-35,Male,6291.0
1264,26-35,Female,6871.0
1265,26-35,Female,5123.0
1266,26-35,Male,6019.0
1267,26-35,Female,21548.0
1268,36-45,Male,5087.0
1269,18-25,Female,1647.0
1270,46-55,Male,11818.0
1271,46-55,Male,11690.0
1272,65+,Male,3373.0
1273,36-45,Male,3866.0
1274,36-45,Male,15825.0
1275,46-55,Male,6394.0
1276,36-45,Male,8001.0
1277,36-45,Female,4653.0
1278,26-35,Male,5786.0
1279,36-45,Male,6668.0
1280,46-55,Male,16271.0
1281,26-35,Female,3790.0
1282,36-45,Female,3760.0
1283,26-35,Male,5385.0
1284,46-55,Male,5444.0
1285,26-35,Female,4556.0
1286,46-55,Female,20441.0
1287,56-65,Male,3111.0
1288,36-45,Female,8532.0
1289,36-45,Male,4136.0
1290,36-45,Female,11224.0
1291,46-55,Male,4567.0
1292,26-35,Male,5308.0
1293,46-55,Female,6742.0
1294,36-45,Male,2967.0
1295,36-45,Male,7343.0
1296,26-35,Male,8926.0
1297,26-35,Female,2905.0
1298,36-45,Male,5399.0
1299,36-45,Male,4703.0
1300,46-55,Male,10754.0
1301,26-35,Male,2921.0
1302,26-35,Male,2096.0
1303,56-65,Female,11875.0
1304,36-45,Male,6611.0
1305,36-45,Male,4102.0
1306,46-55,Female,2906.0
1307,65+,Female,3944.0
1308,26-35,Male,4013.0
1309,26-35,Male,3567.0
1310,56-65,Male,6472.0
1311,56-65,Male,6944.0
1312,36-45,Female,6349.0
1313,46-55,Female,17503.0
1314,26-35,Male,9267.0
1315,36-45,Male,8415.0
1316,36-45,Female,6232.0
1317,26-35,Male,2014.0
1318,36-45,Male,14629.0
1319,36-45,Male,11070.0
1320,56-65,Female,8737.0
1321,36-45,Female,12665.0
1322,26-35,Male,2832.0
1323,36-45,Male,1834.0
1324,36-45,Male,5253.0
1325,65+,Female,4851.0
1326,26-35,Male,2498.0
1327,36-45,Male,3567.0
1328,26-35,Female,2416.0
1329,36-45,Male,3273.0
1330,56-65,Female,4608.0
1331,26-35,Male,5502.0
1332,26-35,Female,2781.0
1333,18-25,Male,3556.0
1334,26-35,Female,2869.0
1335,36-45,Male,6959.0
1336,26-35,Female,5896.0
1337,65+,Male,5758.0
1338,26-35,Male,4756.0
1339,36-45,Male,4473.0
1340,46-55,Male,10764.0
1341,56-65,Female,2319.0
1342,36-45,Male,13964.0
1343,18-25,Female,2231.0
1344,26-35,Male,3048.0
1345,65+,Female,6473.0
1346,36-45,Female,8239.0
1347,46-55,Male,9646.0
1348,26-35,Male,8415.0
1349,46-55,Female,7169.0
1350,46-55,Female,11248.0
1351,26-35,Female,3168.0
1352,36-45,Male,10690.0
1353,36-45,Female,12488.0
1354,36-45,Male,8112.0
1355,36-45,Male,2964.0
1356,36-45,Female,5334.0
1357,46-55,Female,6245.0
1358,26-35,Female,6221.0
1359,26-35,Male,3627.0
1360,26-35,Female,3243.0
1361,36-45,Male,7166.0
1362,26-35,Male,2227.0
1363,26-35,Male,2716.0
1364,26-35,Male,2846.0
1365,26-35,Male,8092.0
1366,56-65,Female,17882.0
1367,36-45,Male,5275.0
1368,46-55,Male,2105.0
1369,36-45,Female,10572.0
1370,36-45,Female,29988.0
1371,36-45,Male,7459.0
1372,36-45,Male,3908.0
1373,46-55,Male,13041.0
1374,36-45,Male,25565.0
1375,65+,Male,3922.0
1376,26-35,Male,6501.0
1377,26-35,Male,4393.0
1378,26-35,Male,6013.0
1379,36-45,Female,8123.0
1380,26-35,Male,2732.0
1381,46-55,Male,2409.0
1382,56-65,Male,4722.0
1383,18-25,Male,1364.0
1384,36-45,Female,9068.0
1385,36-45,Female,6633.0
1386,18-25,Male,2034.0
1387,26-35,Male,1155.0
1388,18-25,Male,4127.0
1389,26-35,Male,6443.0
1390,46-55,Male,10352.0
1391,36-45,Male,2727.0
1392,36-45,Male,4340.0
1393,26-35,Male,3495.0
1394,26-35,Female,2195.0
1395,26-35,Male,4409.0
1396,26-35,Male,2704.0
1397,46-55,Male,5089.0
1398,18-25,Male,1558.0
1399,26-35,Female,3225.0
1400,18-25,Female,1011.0
1401,36-45,Male,7458.0
1402,46-55,Female,9693.0
1403,26-35,Male,1833.0
1404,46-55,Male,8102.0
1405,26-35,Male,6047.0
1406,26-35,Female,6105.0
1407,26-35,Male,6623.0
1408,46-55,Male,23792.0
1409,36-45,Male,2942.0
1410,36-45,Female,4691.0
1411,65+,Male,4980.0
1412,36-45,Male,20563.0
1413,26-35,Male,2006.0
1414,65+,Female,2323.0
1415,26-35,Male,4553.0
1416,46-55,Male,4975.0
1417,18-25,Female,3824.0
1418,26-35,Male,1951.0
1419,46-55,Male,13306.0
1420,36-45,Female,14642.0
1421,65+,Female,5083.0
1422,26-35,Male,2239.0
1423,56-65,Male,4266.0
1424,46-55,Female,3750.0
1425,26-35,Male,5241.0
1426,56-65,Male,4173.0
1427,36-45,Male,4216.0
1428,36-45,Male,6133.0
1429,26-35,Male,3137.0
1430,26-35,Male,3189.0
1431,26-35,Female,3039.0
1432,36-45,Male,12296.0
1433,36-45,Male,9455.0
1434,46-55,Female,18930.0
1435,56-65,Male,2933.0
1436,26-35,Male,3715.0
1437,46-55,Male,12730.0
1438,26-35,Male,1086.0
1439,36-45,Male,7759.0
1440,56-65,Male,14972.0
1441,36-45,Female,4216.0
1442,46-55,Male,4606.0
1443,36-45,Male,6101.0
1444,26-35,Female,2022.0
1445,46-55,Male,12441.0
1446,56-65,Male,18123.0
1447,18-25,Male,2125.0
1448,36-45,Male,8724.0
1449,36-45,Male,7306.0
1450,26-35,Male,4242.0
1451,18-25,Male,1894.0
1452,36-45,Female,18851.0
1453,46-55,Male,5925.0
1454,36-45,Male,9911.0
1455,36-45,Male,5382.0
1456,36-45,Male,9462.0
1457,36-45,Male,2817.0
1458,36-45,Male,5412.0
1459,26-35,Female,2661.0
1460,36-45,Male,6675.0
1461,26-35,Male,2964.0
1462,26-35,Male,4104.0
1463,46-55,Male,7216.0
1464,26-35,Male,4475.0
1465,26-35,Male,6065.0
1466,46-55,Female,6015.0
1467,36-45,Male,5122.0
1468,46-55,Male,12257.0
1469,18-25,Female,2609.0
1470,36-45,Female,4858.0
1471,26-35,Male,7284.0
1472,46-55,Female,6140.0
1473,46-55,Male,9848.0
1474,56-65,Female,8397.0
1475,46-55,Male,5187.0
1476,56-65,Male,5293.0
1477,36-45,Male,22571.0
1478,26-35,Male,4985.0
1479,26-35,Female,1833.0
1480,46-55,Male,10007.0
1481,36-45,Male,10353.0
1482,26-35,Male,3804.0
1483,36-45,Male,3026.0
1484,46-55,Male,18652.0
1485,46-55,Male,9738.0
1486,26-35,Male,6335.0
1487,26-35,Male,6072.0
1488,36-45,Male,20704.0
1489,46-55,Male,14383.0
1490,18-25,Male,1793.0
1491,26-35,Male,4864.0
1492,36-45,Male,10483.0
1493,18-25,Female,979.0
1494,26-35,Female,3483.0
1495,46-55,Female,9409.0
1496,36-45,Female,6213.0
1497,46-55,Male,8923.0
1498,26-35,Male,3941.0
1499,36-45,Female,11499.0
1500,65+,Female,5784.0
1501,56-65,Male,5036.0
1502,36-45,Female,4940.0
1503,26-35,Female,2235.0
1504,56-65,Male,13850.0
1505,46-55,Male,5710.0
1506,46-55,Male,14141.0
1507,26-35,Male,6360.0
1508,26-35,Female,6176.0
1509,46-55,Female,19077.0
1510,26-35,Male,3211.0
1511,36-45,Female,8041.0
1512,26-35,Male,5824.0
1513,18-25,Male,4127.0
1514,36-45,Male,12912.0
1515,36-45,Female,3671.0
1516,36-45,Female,4122.0
1517,56-65,Male,5354.0
1518,56-65,Male,8702.0
1519,46-55,Male,12967.0
1520,36-45,Male,2636.0
1521,26-35,Male,6117.0
1522,36-45,Male,6795.0
1523,46-55,Male,8152.0
1524,26-35,Female,4125.0
1525,46-55,Male,6706.0
1526,56-65,Female,3818.0
1527,18-25,Female,3616.0
1528,65+,Female,4788.0
1529,56-65,Female,9641.0
1530,18-25,Male,3784.0
1531,36-45,Male,5960.0
1532,26-35,Male,5690.0
1533,26-35,Male,7931.0
1534,36-45,Male,5552.0
1535,46-55,Male,7892.0
1536,26-35,Female,1546.0
1537,26-35,Female,4408.0
1538,36-45,Male,20864.0
1539,46-55,Female,2631.0
1540,65+,Male,6249.0
1541,36-45,Male,4863.0
1542,26-35,Male,1524.0
1543,36-45,Male,5229.0
1544,36-45,Male,2558.0
1545,18-25,Female,3881.0
1546,46-55,Female,6485.0
1547,46-55,Female,12085.0
1548,36-45,Female,7670.0
1549,18-25,Female,5637.0
1550,56-65,Male,7683.0
1551,56-65,Female,5200.0
1552,26-35,Female,4813.0
1553,26-35,Female,3788.0
1554,36-45,Male,15468.0
1555,26-35,Female,6437.0
1556,36-45,Male,7621.0
1557,36-45,Female,12032.0
1558,56-65,Male,4784.0
1559,46-55,Male,11799.0
1560,36-45,Male,4938.0
1561,36-45,Male,12583.0
1562,36-45,Male,7807.0
1563,26-35,Male,2936.0
1564,36-45,Male,3511.0
1565,26-35,Male,6546.0
1566,26-35,Male,2099.0
1567,46-55,Male,9763.0
1568,36-45,Female,13853.0
1569,26-35,Female,1560.0
1570,46-55,Female,5074.0
1571,26-35,Male,2931.0
1572,26-35,Male,4378.0
1573,36-45,Male,10806.0
1574,46-55,Male,11497.0
1575,56-65,Female,6529.0
1576,18-25,Male,1598.0
1577,26-35,Female,2317.0
1578,26-35,Male,1356.0
1579,46-55,Male,9668.0
1580,18-25,Male,3418.0
1581,46-55,Male,6502.0
1582,56-65,Male,5620.0
1583,26-35,Male,2666.0
1584,36-45,Male,5190.0
1585,36-45,Male,9302.0
1586,46-55,Male,12717.0
1587,36-45,Female,4496.0
1588,26-35,Male,7116.0
1589,36-45,Male,5509.0
1590,26-35,Female,2814.0
1591,36-45,Male,6570.0
1592,56-65,Male,7352.0
1593,56-65,Male,3287.0
1594,26-35,Male,4462.0
1595,46-55,Male,18526.0
1596,36-45,Male,12288.0
1597,36-45,Female,7543.0
1598,26-35,Male,1698.0
1599,26-35,Male,3474.0
1600,26-35,Female,3095.0
1601,56-65,Male,5192.0
1602,26-35,Female,5956.0
1603,26-35,Male,6580.0
1604,36-45,Male,11261.0
1605,26-35,Female,2950.0
1606,36-45,Male,5054.0
1607,46-55,Male,6602.0
1608,46-55,Male,9020.0
1609,46-55,Male,8836.0
1610,26-35,Male,8457.0
1611,46-55,Male,7460.0
1612,26-35,Male,2327.0
1613,46-55,Female,7844.0
1614,26-35,Male,4768.0
1615,46-55,Male,7909.0
1616,36-45,Male,2514.0
1617,56-65,Female,2276.0
1618,36-45,Male,15086.0
1619,46-55,Female,22252.0
1620,18-25,Male,2153.0
1621,36-45,Male,4727.0
1622,36-45,Male,12072.0
1623,36-45,Male,6138.0
1624,26-35,Male,4493.0
1625,56-65,Male,5001.0
1626,26-35,Male,6951.0
1627,26-35,Male,8903.0
1628,26-35,Male,4077.0
1629,36-45,Female,9066.0
1630,36-45,Male,3289.0
1631,46-55,Male,5618.0
1632,46-55,Male,10250.0
1633,26-35,Male,7395.0
1634,46-55,Female,9365.0
1635,36-45,Male,16936.0
1636,36-45,Male,7307.0
1637,18-25,Female,974.0
1638,36-45,Female,12790.0
1639,26-35,Female,5064.0
1640,26-35,Female,2732.0
1641,18-25,Male,1790.0
1642,26-35,Male,3436.0
1643,56-65,Female,13544.0
1644,18-25,Female,2278.0
1645,46-55,Male,5459.0
1646,36-45,Male,10194.0
1647,26-35,Male,8794.0
1648,36-45,Female,8273.0
1649,36-45,Female,5601.0
1650,46-55,Male,10369.0
1651,26-35,Male,4642.0
1652,26-35,Male,3112.0
1653,36-45,Male,7492.0
1654,46-55,Male,11826.0
1655,26-35,Male,7495.0
1656,46-55,Male,6684.0
1657,18-25,Male,2484.0
1658,26-35,Male,8664.0
1659,26-35,Male,5155.0
1660,46-55,Male,6088.0
1661,18-25,Female,1570.0
1662,56-65,Male,6010.0
1663,46-55,Male,18743.0
1664,46-55,Male,9383.0
1665,36-45,Male,6046.0
1666,26-35,Male,3516.0
1667,26-35,Male,2074.0
1668,36-45,Male,4971.0
1669,26-35,Male,3879.0
1670,56-65,Male,6679.0
1671,26-35,Female,5175.0
1672,46-55,Female,15486.0
1673,18-25,Male,3674.0
1674,26-35,Female,2352.0
1675,36-45,Male,5187.0
1676,18-25,Male,4219.0
1677,18-25,Female,993.0
1678,26-35,Male,3735.0
1679,46-55,Male,5618.0
1680,26-35,Female,15802.0
1681,46-55,Male,5685.0
1682,26-35,Male,2565.0
1683,26-35,Female,2958.0
1684,36-45,Male,14124.0
1685,26-35,Female,2642.0
1686,36-45,Male,9854.0
1687,46-55,Male,3350.0
1688,18-25,Female,1127.0
1689,36-45,Male,4970.0
1690,26-35,Male,9432.0
1691,26-35,Female,5734.0
1692,46-55,Female,8523.0
1693,36-45,Female,9062.0
1694,46-55,Male,13267.0
1695,18-25,Male,1588.0
1696,36-45,Male,8443.0
1697,56-65,Male,9867.0
1698,26-35,Female,3380.0
1699,36-45,Male,3670.0
1700,46-55,Male,13439.0
1701,56-65,Male,4739.0
1702,36-45,Male,3888.0
1703,26-35,Female,2435.0
1704,18-25,Male,1072.0
1705,56-65,Female,2515.0
1706,36-45,Male,6300.0
1707,26-35,Female,5698.0
1708,26-35,Male,3736.0
1709,26-35,Male,7317.0
1710,46-55,Female,7251.0
1711,46-55,Male,12798.0
1712,26-35,Male,2594.0
1713,18-25,Female,2161.0
1714,26-35,Male,4543.0
1715,36-45,Male,5049.0
1716,26-35,Male,3253.0
1717,26-35,Male,4387.0
1718,26-35,Male,8560.0
1719,36-45,Male,15133.0
1720,65+,Female,6820.0
1721,26-35,Male,7357.0
1722,26-35,Male,5110.0
1723,46-55,Male,3214.0
1724,36-45,Male,4403.0
1725,36-45,Male,8548.0
1726,36-45,Male,7254.0
1727,26-35,Female,3000.0
1728,56-65,Female,6719.0
1729,36-45,Male,6278.0
1730,26-35,Male,1858.0
1731,26-35,Female,1995.0
1732,56-65,Female,15907.0
1733,46-55,Male,4782.0
1734,26-35,Male,931.0
1735,26-35,Female,7129.0
1736,36-45,Male,4664.0
1737,26-35,Male,1892.0
1738,26-35,Female,5880.0
1739,26-35,Female,2680.0
1740,26-35,Female,2835.0
1741,26-35,Male,13787.0
1742,26-35,Male,3369.0
1743,26-35,Male,2775.0
1744,26-35,Male,2404.0
1745,36-45,Female,4515.0
1746,36-45,Female,7756.0
1747,46-55,Male,11142.0
1748,26-35,Male,5553.0
1749,65+,Male,4294.0
1750,46-55,Male,9705.0
1751,36-45,Male,7022.0
1752,36-45,Male,5625.0
1753,56-65,Male,4946.0
1754,36-45,Female,5872.0
1755,26-35,Male,1985.0
1756,46-55,Male,12994.0
1757,36-45,Male,25732.0
1758,18-25,Male,5691.0
1759,18-25,Male,2519.0
1760,65+,Male,5917.0
1761,46-55,Female,16816.0
1762,46-55,Male,14039.0
1763,26-35,Male,1685.0
1764,36-45,Male,20900.0
1765,18-25,Male,1678.0
1766,36-45,Male,7264.0
1767,46-55,Female,10170.0
1768,36-45,Male,3760.0
1769,26-35,Male,6336.0
1770,26-35,Male,6603.0
1771,26-35,Female,1857.0
1772,36-45,Male,10848.0
1773,26-35,Female,3605.0
1774,26-35,Male,9508.0
1775,56-65,Male,5772.0
1776,56-65,Male,10495.0
1777,26-35,Male,3921.0
1778,26-35,Female,5920.0
1779,26-35,Male,15645.0
1780,36-45,Female,9702.0
1781,65+,Male,5369.0
1782,26-35,Female,5783.0
1783,18-25,Male,1115.0
1784,36-45,Male,4246.0
1785,26-35,Female,4018.0
1786,26-35,Female,2782.0
1787,36-45,Male,8067.0
1788,46-55,Male,4299.0
1789,26-35,Male,2807.0
1790,56-65,Female,4741.0
1791,46-55,Male,15067.0
1792,26-35,Male,6696.0
1793,46-55,Male,16477.0
1794,18-25,Male,3341.0
1795,46-55,Male,13738.0
1796,36-45,Female,6341.0
1797,26-35,Female,5939.0
1798,26-35,Female,3466.0
1799,36-45,Male,9815.0
1800,26-35,Male,2998.0
1801,26-35,Male,4704.0
1802,36-45,Male,1756.0
1803,65+,Male,3467.0
1804,26-35,Male,4674.0
1805,26-35,Male,1780.0
1806,36-45,Male,7739.0
1807,36-45,Male,4090.0
1808,18-25,Male,1062.0
1809,46-55,Male,8243.0
1810,36-45,Male,18866.0
1811,46-55,Male,2586.0
1812,26-35,Female,16309.0
1813,26-35,Female,10463.0
1814,65+,Male,14840.0
1815,26-35,Female,2844.0
1816,46-55,Male,8351.0
1817,65+,Male,4341.0
1818,18-25,Female,3724.0
1819,26-35,Male,12690.0
1820,56-65,Male,6372.0
1821,26-35,Female,1384.0
1822,46-55,Female,7557.0
1823,36-45,Female,13500.0
1824,46-55,Female,4766.0
1825,36-45,Male,13541.0
1826,26-35,Female,2490.0
1827,36-45,Female,4739.0
1828,56-65,Male,22101.0
1829,46-55,Male,10276.0
1830,18-25,Male,3721.0
1831,36-45,Female,15635.0
1832,26-35,Male,2612.0
1833,36-45,Female,3383.0
1834,36-45,Female,11903.0
1835,56-65,Male,11225.0
1836,36-45,Male,7719.0
1837,26-35,Male,7886.0
1838,26-35,Female,2905.0
1839,26-35,Male,4956.0
1840,26-35,Male,3625.0
1841,36-45,Male,9190.0
1842,56-65,Female,10878.0
1843,36-45,Male,6316.0
1844,36-45,Female,5694.0
1845,18-25,Female,843.0
1846,26-35,Male,5379.0
1847,46-55,Female,9019.0
1848,46-55,Male,7072.0
1849,18-25,Female,3093.0
1850,26-35,Male,7629.0
1851,26-35,Male,15455.0
1852,36-45,Male,8245.0
1853,26-35,Male,2451.0
1854,26-35,Female,2422.0
1855,26-35,Female,2577.0
1856,26-35,Male,792.0
1857,36-45,Female,4181.0
1858,46-55,Male,7129.0
1859,46-55,Male,5389.0
1860,26-35,Female,5506.0
1861,46-55,Female,6329.0
1862,36-45,Male,4688.0
1863,36-45,Male,5649.0
1864,36-45,Female,6911.0
1865,26-35,Male,4261.0
1866,46-55,Male,10004.0
1867,36-45,Female,3907.0
1868,26-35,Male,3033.0
1869,46-55,Male,18310.0
1870,26-35,Male,7932.0
1871,26-35,Male,1404.0
1872,46-55,Male,7746.0
1873,46-55,Male,3981.0
1874,26-35,Female,3942.0
1875,26-35,Male,3162.0
1876,26-35,Male,1673.0
1877,18-25,Male,2128.0
1878,56-65,Male,17646.0
1879,18-25,Female,1583.0
1880,26-35,Female,3915.0
1881,36-45,Male,19771.0
1882,26-35,Male,3446.0
1883,36-45,Female,8916.0
1884,18-25,Female,2321.0
1885,56-65,Male,20218.0
1886,36-45,Male,5811.0
1887,26-35,Male,4415.0
1888,18-25,Male,2117.0
1889,36-45,Male,2247.0
1890,26-35,Male,1857.0
1891,36-45,Female,9309.0
1892,36-45,Female,6049.0
1893,46-55,Male,5475.0
1894,18-25,Male,1591.0
1895,36-45,Male,10038.0
1896,26-35,Male,10553.0
1897,46-55,Male,7539.0
1898,36-45,Male,4597.0
1899,26-35,Male,5399.0
1900,26-35,Female,5346.0
1901,36-45,Male,6938.0
1902,56-65,Male,5619.0
1903,36-45,Female,4831.0
1904,26-35,Male,3611.0
1905,26-35,Female,3442.0
1906,36-45,Female,25682.0
1907,26-35,Male,4050.0
1908,46-55,Female,12569.0
1909,36-45,Male,21743.0
1910,26-35,Female,16671.0
1911,26-35,Male,2547.0
1912,26-35,Male,5678.0
1913,36-45,Male,3967.0
1914,18-25,Male,2194.0
1915,56-65,Male,5233.0
1916,26-35,Male,5387.0
1917,18-25,Male,2729.0
1918,56-65,Male,9917.0
1919,18-25,Male,5989.0
1920,46-55,Female,6647.0
1921,26-35,Male,2170.0
1922,56-65,Male,6047.0
1923,56-65,Male,11498.0
1924,36-45,Male,4814.0
1925,18-25,Male,1920.0
1926,26-35,Male,2008.0
1927,26-35,Female,8120.0
1928,26-35,Male,6300.0
1929,26-35,Female,9564.0
1930,65+,Female,3345.0
1931,18-25,Male,2439.0
1932,36-45,Male,3266.0
1933,18-25,Male,1877.0
